61349,焦點要聞,2011-07-12 04:39:03.140,23.6679756,120.9876321,UDN,信義命案陷膠著 家屬悲痛要真相,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6452663,夫妻,死亡,老闆,命案,南投,記者,起訴,遺體,
61566,社會新聞,2011-07-12 05:39:03.220,23.9179637,120.6775054,UDN,燒稻草嗆昏己 隔鄰老農救人,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6452586,手機,南投,記者,農民,彰化,醫院,
62866,地方新聞,2011-07-13 03:39:03.343,23.9932872,120.9646866,UDN,線上祭拜夯 納骨塔年賺千萬,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6454863,夫妻,宗教,南投,記者,網路,
64500,社會新聞,2011-07-14 02:39:03.190,23.6679756,120.9876321,UDN,遺體發回 南投5死疑案重起爐灶,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6455160,中毒,夫妻,生活,交往,糾紛,南投,食物,記者,監視器,遺體,議員,
64599,地方新聞,2011-07-14 03:39:03.360,23.9933816,120.7234992,UDN,草屯焚化爐 可能轉型環保教室,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6458211,台中,台中市,行政院,行政院長,吳敦義,垃圾,南投,記者,教育,經濟,經濟部,資源回收,廢棄物,獲利,環保,環保局,環保署,
64606,地方新聞,2011-07-14 03:39:03.360,23.6679756,120.9876321,UDN,信義鄉中毒案 縣府發放慰問金,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6458895,中毒,夫妻,台中,未成年,死亡,社工,南投,食物,記者,基金,教育,鄉民,
65084,社會新聞,2011-07-14 07:39:03.203,23.9179637,120.6775054,UDN,姑丈性侵外甥女、拍裸照 威脅PO上網,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6458888,少女,手機,台中,台中市,汽車,南投,恐嚇,旅館,記者,起訴,廁所,提告,裸照,機車,檢察官,懷孕,
65317,熱門推薦,2011-07-14 09:39:03.093,23.6679756,120.9876321,UDN,信義命案露曙光 遺體發現毒素,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6459024,台北,死亡,命案,南投,記者,鄉民,農藥,榮民,暴斃,遺體,檢察官,醫師,醫院,
66095,熱門推薦,2011-07-14 23:39:01.093,23.9609981,120.9718638,UDN,大蒜外銷 農糧署：近五千噸,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6461862,大陸,中國,中國大陸,出口,民主,立委,立法委員,立法院,收購,行政院,東南亞,南投,消費,海關,記者,國軍,媒體,越南,雲林,新台幣,農民,農委會,農產,農產品,農業,劉建國,
66194,社會新聞,2011-07-15 02:39:00.873,23.9609981,120.9718638,UDN,校園縱火案 查出6少「酒後起鬨玩火」,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6458904,小孩,工作,少年,火鍋,火警,南投,英國,家長,校園,記者,起火,啤酒,國小,喝酒,毀損,監視器,學生,學校,縱火,
66221,社會新聞,2011-07-15 03:39:00.743,23.9933816,120.7234992,UDN,夫口角燒屋 引警查出陸配逾期居留,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6462424,口角,大火,大陸,工作,公共危險罪,受傷,南投,洗澡,記者,喝酒,結婚,感情,嘉義,嘉義縣,調查,檢察官,
66279,地方新聞,2011-07-15 03:39:00.867,23.9932872,120.9646866,UDN,少女與人妻 爭露「美人腿」,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6462435,少女,南投,消費,記者,
67986,焦點要聞,2011-07-16 03:38:59.270,23.9609981,120.9718638,UDN,玉山熊好大隻 重逾160公斤,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6466331,大學,公園,台灣,玉山,生態,保育,南投,屏東,研究,科技,食物,記者,黑熊,遊客,調查,
68043,地方新聞,2011-07-16 03:38:59.473,23.9933816,120.7234992,UDN,南投城隍遶境 信徒長3公里,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6466261,小孩,台中,宗教,南投,記者,媽媽,雷雨,
68044,地方新聞,2011-07-16 03:38:59.473,23.6973495,120.8786026,UDN,信義鄉葡萄熟了 比去年便宜2成,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6466096,玉山,南投,記者,登山,遊客,彰化,豪雨,颱風,
69021,熱門推薦,2011-07-17 02:49:06.803,23.9179637,120.6775054,UDN,日月潭拜海龍王 信徒亂撒金紙,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467484,日月潭,水果,汙染,宗教,南投,氣象,氣象局,記者,遊客,颱風,觀光,觀光客,
69111,焦點要聞,2011-07-17 03:49:06.930,23.9179637,120.6775054,UDN,農地興建農舍 欠長遠規劃,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467712,工作,公園,台灣,汙染,抗議,直升機,南投,建商,研究,香蕉,退休,停車,停車場,荷蘭,農民,農委會,農業,運動,廢棄物,德國,歐洲,
69116,社會新聞,2011-07-17 03:49:06.960,23.696818,120.854565,UDN,南投4死謎案 朝醃漬物毒素調查,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467501,工作,南投,研究,記者,動物,落石,調查,遺體,
69145,地方新聞,2011-07-17 03:49:07.070,23.8335746,120.769476,UDN,火車好多節 玩遍日月潭周邊,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467462,公車,文化,日月潭,火車,台中,台鐵,台灣,民宿,南投,客運,旅行,旅客,旅遊,記者,高鐵,健康,通車,塞車,遊客,優惠,觀光,
69150,地方新聞,2011-07-17 03:49:07.070,23.9609981,120.9718638,UDN,到埔里嘗筊白筍 選美人腿皇后,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467467,大陸,台中,汙染,南投,料理,浙江,記者,健康,國小,農業,遊客,熱量,
69151,地方新聞,2011-07-17 03:49:07.070,23.9932872,120.9646866,UDN,好書交換 10分鐘掃光2600本書,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467456,女童,小孩,文化,可愛,玩具,南投,記者,彩繪,鹿港,圖書館,彰化,閱讀,學生,攝影,
69154,地方新聞,2011-07-17 03:49:07.070,23.9609981,120.9718638,UDN,夢境繽紛 染出日月潭美景,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467464,日月潭,南投,記者,酒店,遊戲,優惠,藝術,藝術家,
69159,地方新聞,2011-07-17 03:49:07.087,23.9609981,120.9718638,UDN,美學營摺氣球 幼童學混色,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6467500,文化,老師,南投,家長,記者,設計,創作,媽媽,遊戲,藝術,
70072,熱門推薦,2011-07-17 21:44:59.483,23.9609981,120.9718638,UDN,青商會致詞 吳揆憶十傑往事,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6468371,女性,工作,中華民國,文化,台灣,行政院,行政院長,吳敦義,男性,青年,南投,馬英九,高雄,高雄市,就業,溫馨,總統,
70236,社會新聞,2011-07-18 03:44:59.607,23.9609981,120.9718638,UDN,彭百顯無罪：黃金人生耗盡 要寫書,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6468989,大學,民進黨,立委,地震,卸任,法官,金融,侵占,南投,記者,財經,起訴,貪汙,黃金,弊案,檢察官,
70295,地方新聞,2011-07-18 03:44:59.763,23.9932872,120.9646866,UDN,2歲小男生 也來搶當美人腿,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6468829,少女,拍照,泡麵,南投,家長,記者,遊客,
70300,地方新聞,2011-07-18 03:44:59.763,23.9179637,120.6775054,UDN,檢察長、小潘潘 南投同台反賄選,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6468994,文化,行政院,行政院長,吳敦義,南投,記者,結婚,愛心,賄選,選舉,觀光,
70306,地方新聞,2011-07-18 03:44:59.763,23.6679756,120.9876321,UDN,南投新品番茄 種出「心希望」,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6468975,日本,水果,宜蘭,南投,香蕉,記者,健康,愛心,溫泉,補助,農民,漢堡,
72167,地方新聞,2011-07-19 04:44:59.733,24.0161288,120.9818962,UDN,埔里環保公園 遭廢棄物入侵,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6471165,公園,成大,志工,里長,垃圾,南投,記者,補助,農委會,廢棄物,環保,
72926,熱門推薦,2011-07-19 13:44:59.513,23.9179637,120.6775054,UDN,陸嬤不識字 隻身來台尋愛女,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6471163,大陸,女兒,日月潭,出國,台灣,四川,母親,年輕人,老闆,松山機場,空氣,南投,英文,旅館,記者,迷路,高雄,媽媽,感情,銀行,廣告,機場,
73757,地方新聞,2011-07-20 03:44:59.717,23.9609981,120.9718638,UDN,濁水溪暴雨 灌溉足防汛期,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6473461,大雨,南投,記者,暴雨,壓力,
74182,熱門推薦,2011-07-20 05:44:59.483,23.9933816,120.7234992,UDN,婦人撞傷腿截肢 要醫院賠償,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6473713,手術,台中,台中市,母親,抗議,受傷,客運,記者,骨折,婦人,提告,調查,賠償,機車,糖尿病,醫院,
75108,熱門推薦,2011-07-20 17:44:59.483,23.6679756,120.9876321,UDN,遇雨釀新災 新中橫搶通又失陷,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6474884,下雨,工作,玉山,交通,交通部,坍方,災情,南投,淹水,通車,豪雨,
75734,地方新聞,2011-07-21 04:44:59.750,23.5191652,120.8384093,UDN,新中橫搶通 神木聯外道通一條,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6475835,土石流,大雨,坍方,受困,受傷,南投,重機,記者,淹水,落石,豪雨,
75745,地方新聞,2011-07-21 04:44:59.763,23.5191652,120.8384093,UDN,神木村電桿沖毀 台電搶修,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6475919,下雨,土石流,生活,成大,南投,記者,停電,豪雨,颱風,
76576,社會新聞,2011-07-21 15:44:59.670,23.6136184,120.8585076,UDN,南投4死案 初判肉毒桿菌奪命,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6476894,中毒,夫妻,台北,死亡,污染,行政院,命案,法務部,南投,研究,食安,食物,記者,晚報,鄉民,飲食,榮民,醫師,醫院,
77171,社會新聞,2011-07-22 04:44:59.670,23.9609981,120.9718638,UDN,怨不幸福 上傳前夫私密照遭訴,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6478510,下體,內褲,幸福,南投,桃園,記者,偷拍,婚姻,提告,猥褻,結婚,照片,網路,離婚,
77226,地方新聞,2011-07-22 04:44:59.797,23.5212186,120.8637095,UDN,南投永久屋 進度已達95％,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6477990,公園,生活,南投,紅十字會,記者,高麗菜,就業,經濟,農業,
77390,醫療保健,2011-07-22 04:45:00.437,23.9179637,120.6775054,UDN,直升機父母／放心也放手,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6478171,工作,老師,直升機,南投,教育,游泳,媽媽,學校,
77391,醫療保健,2011-07-22 04:45:00.437,23.9179637,120.6775054,UDN,生活見聞／當志工的意外收穫,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6478158,女兒,日月潭,台大,生活,老公,老師,志工,兒童,咖啡,南投,記者,退休,退休金,國小,意外,照片,圖書館,閱讀,薪水,
77638,焦點要聞,2011-07-22 06:44:59.547,23.6679756,120.9876321,UDN,頓失雙親 田氏兄妹就學考量多,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6478515,女孩,小三,小孩,中毒,夫妻,台中,生活,死亡,南投,食物,校長,記者,高中,國小,宿舍,教育,補助,學校,
78018,熱門推薦,2011-07-22 12:44:59.467,23.9179637,120.6775054,UDN,李文忠出獄 投入輔選,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6478951,加油,台北,民進黨,立委,立委選舉,行政院,行政院長,南投,英文,停車,停車場,遊行,蔡英文,選舉,總統,蘇貞昌,黨主席,
78250,政治新聞,2011-07-22 15:44:59.623,23.9609981,120.9718638,UDN,李文忠出獄 蘇到蔡沒來,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6479090,少年,手機,台北,民主,民進黨,立委,立法院,交保,行政院,行政院長,吳敦義,法官,爸爸,南投,英文,記者,馬英九,副總統,國民黨,國會,晚報,媒體,弊案,蔡英文,調查,總統,總統大選,蘇貞昌,
78704,熱門推薦,2011-07-23 03:44:59.483,23.630124,120.844152,UDN,肉毒桿菌奪命？ 立委、家屬盼續查,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6480534,中毒,夫妻,火車,台灣,立委,死亡,命案,南投,食物,原住民,記者,鄉民,意外,落石,農藥,檢察官,議員,
78848,焦點要聞,2011-07-23 04:44:59.607,23.9609981,120.9718638,UDN,輔選蔡英文 李文忠「牢裡擬架構」,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6480538,工作,民進黨,立委,南投,英文,記者,演講,蔡英文,選舉,總統,
78888,地方新聞,2011-07-23 04:44:59.780,24.709692,120.8986943,UDN,弘道志工熱心 高鐵送票去玩,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6480110,可愛,台中,台北,台灣,老人,志工,里長,爸爸,記者,高鐵,基金,媽媽,懷孕,
80080,地方新聞,2011-07-24 03:44:59.780,23.8284291,120.786542,UDN,南投美人腿選拔 53歲媽奪冠,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6481650,女兒,女性,加油,台灣,南投,記者,創意,媽媽,農業,
80083,地方新聞,2011-07-24 03:44:59.797,23.8537843,120.6775054,UDN,火車節到名間 嘗美食唱老歌,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6481651,火車,台灣,投票,南投,美食,旅客,記者,媽媽,遊客,
80505,社會新聞,2011-07-24 06:44:59.607,23.9932872,120.9646866,UDN,恐怖情人 狂毆檳榔西施半小時,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6481790,工作,老闆,男友,受傷,南投,派出所,記者,傷害,毀損,網友,毆打,調查,醫院,
81181,地方新聞,2011-07-25 03:44:59.733,23.9932872,120.9646866,UDN,親子一同來抱抱 玩遊戲認識早療,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6483090,公園,志工,兒童,爸爸,保母,南投,記者,設計,媽媽,補助,遊戲,親子,
81184,地方新聞,2011-07-25 03:44:59.733,23.9179637,120.6775054,UDN,南投鳳山寺 280歲生日,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6482995,台灣,生日,自行車,男女,青年,南投,南海,家長,記者,騎車,攝影,
81436,社會新聞,2011-07-25 04:44:59.670,23.630124,120.844152,UDN,外包工失聯16天 只見鐮刀不見人,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6483095,口角,工人,台大,失蹤,南投,屏東,消防,記者,
82471,熱門推薦,2011-07-25 18:44:59.513,23.9179637,120.6775054,UDN,彰溝蓋現身南投 業者疑遭調包,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6484449,南投,速食,意外,照片,彰化,調查,竊賊,
82849,地方新聞,2011-07-26 03:44:59.763,24.0564429,120.8728615,UDN,進口鹿茸矇混國產 低價高賣,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6485055,中華民國,台灣,南投,消費,紐西蘭,記者,動物,醫院,
82850,地方新聞,2011-07-26 03:44:59.763,23.9933816,120.7234992,UDN,草屯農會總幹事 林宗輝登記參選,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6485502,大學,台灣,交通,企業,南投,科技,員工,記者,退休,畢業,意外,農業,環保,醫院,
82852,地方新聞,2011-07-26 03:44:59.763,23.9933816,120.7234992,UDN,草鞋墩夜市停車場 29日起收費,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6485060,工作,汽車,夜市,記者,停車,停車場,董事長,網友,調查,機車,臉書,觀光,
82853,地方新聞,2011-07-26 03:44:59.780,23.8335746,120.769476,UDN,700歲樟樹下 集集阿公看照講古,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6485666,文化,日本,火災,垃圾,記者,照片,運動,
82858,地方新聞,2011-07-26 03:44:59.780,23.9742855,120.6835658,UDN,咦!中彰溝蓋 怎落腳南投,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6485046,台中,台中市,便利商店,南投,派出所,記者,國道,麥當勞,彰化,調查,
84092,熱門推薦,2011-07-26 17:44:59.513,23.9609981,120.9718638,UDN,農糧署穩蒜價 再購5676公噸外銷,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6486561,收購,行政院,南投,消費,國軍,雲林,新台幣,農民,農業,
84601,地方新聞,2011-07-27 03:44:59.827,23.7298886,120.8642493,UDN,夏茶+秋茶 專家讚勝峰紅茶,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6487613,南投,記者,農委會,農業,
84726,醫療保健,2011-07-27 03:45:00.420,23.9609981,120.9718638,UDN,南投醫師荒 民嘆：一樣繳健保,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6487602,手術,文化,台中,車禍,南投,記者,健保,婦人,腫瘤,彰化,癌症,醫師,醫院,醫療,
86251,地方新聞,2011-07-28 03:44:59.750,23.8072448,120.9130435,UDN,特生中心新客 小山羌像班比,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6490243,手術,可愛,台中,台中市,民宅,生技,生活,走失,受傷,保育,苗栗,食物,記者,骨折,動物,野生動物,登山,鄉民,營養,醫師,獸醫,
87996,社會新聞,2011-07-29 03:44:59.670,23.9179637,120.6775054,UDN,921重建弊案 彭百顯無罪確定,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6492586,母親,汽車,車牌,南投,旅館,記者,起訴,貪汙,媒體,黃金,搜索,會考,溫馨,弊案,賠償,檢察官,
88030,地方新聞,2011-07-29 03:44:59.780,23.9179637,120.6775054,UDN,南投社區托兒所熄燈 保育員不捨,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6492060,工作,少子化,失業,老師,保育,南投,記者,教育,畢業,感情,學生,
88031,地方新聞,2011-07-29 03:44:59.780,23.904593,120.9675551,UDN,轉播站啟動 魚池邁向數位電視,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6492582,老人,南投,捐贈,消費,記者,補助,
88439,熱門推薦,2011-07-29 05:44:59.500,23.9609981,120.9718638,UDN,聲音過大 陸客台灣客飯店互毆,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6491741,大陸,大學,台灣,受傷,糾紛,南投,科技,旅行,旅遊,桃園,畢業,陸客,提告,飯店,學生,警察,
89734,地方新聞,2011-07-30 03:44:59.780,23.6679756,120.9876321,UDN,玉山美音傳香港 原聲童聲奪金,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6494759,大陸,少年,文化,台灣,玉山,宗教,金牌,南投,香港,校長,記者,國小,學生,
89740,地方新聞,2011-07-30 03:44:59.780,23.9179637,120.6775054,UDN,環評通過 國道3號增南投交流道,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6494822,不動產,立委,交通,南投,研究,記者,高速公路,國道,預算,壓力,環保,環保署,環評,總預算,
91119,地方新聞,2011-07-31 04:44:59.750,23.9932872,120.9646866,UDN,茭白筍料理大賽 外殼也入菜,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6496241,三寶,大陸,台中,台中市,老闆,兩岸,南投,料理,浙江,記者,創意,媽媽,愛情,餐飲,餐廳,
91120,地方新聞,2011-07-31 04:44:59.750,23.6679756,120.9876321,UDN,88災童秀森巴鼓 感謝家扶,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6496246,工作,生活,兒童,南投,家扶中心,校園,記者,國小,國中,經濟,農民,農產,農產品,認養,學校,親子,
91128,地方新聞,2011-07-31 04:44:59.750,23.9058666,120.7809676,UDN,撻仔灣阿公嬤 齊心作料理,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6496125,爸爸,南投,料理,記者,偷吃,媽媽,農產,
91885,熱門推薦,2011-07-31 17:44:59.513,23.9609981,120.9718638,UDN,日月潭音樂嘉年華 納本土戲劇,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6496649,文化,日月潭,火車,台中,台灣,交通,南投,音樂,音樂會,旅遊,遊客,歐洲,觀光,
92061,熱門推薦,2011-08-01 00:44:59.483,24.0213745,121.1252135,UDN,夜訪賽德克 蔡英文與原民搏感情,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6497523,日本,主人,台灣,民進黨,南投,客家,屏東,英文,原住民,移民,感情,蔡英文,黨主席,
92236,地方新聞,2011-08-01 03:44:59.780,23.9932872,120.9646866,UDN,美人腿公主 鹿谷姑娘摘冠,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6497610,大陸,中國,台中,台中市,台灣,生態,兩岸,南投,料理,旅遊,浙江,記者,創意,農業,遊客,餐廳,營養,觀光,
93171,熱門推薦,2011-08-01 13:44:59.500,23.9932872,120.9646866,UDN,單車旅行 陳綢帶弱勢童做公益,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6498431,大學,女生,公益,少年,火車,加油,台東,台南,台灣,志工,花蓮,南投,客運,屏東,家長,弱勢,旅行,高雄,基金,單車,雲林,募款,愛心,新台幣,義賣,資源回收,嘉義,彰化,墾丁,學生,環保,癌症,議員,
93819,社會新聞,2011-08-02 02:44:59.670,23.8382161,120.702985,UDN,7轎車堵50機車 隧道大混戰,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6497921,女友,少年,日月潭,打架,安全帽,青年,南投,消防,記者,骨折,救護車,慶生,毆打,衝突,調查,機車,騎車,轎車,
93943,地方新聞,2011-08-02 03:44:59.797,24.0213745,121.1252135,UDN,霧社水庫新步道 可遠眺全景,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6499733,下雨,台灣,南投,記者,設計,遊客,
93944,地方新聞,2011-08-02 03:44:59.797,23.9212699,120.6746303,UDN,監理站下鄉 新住民媽媽輕鬆考照,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6499722,小孩,工作,台灣,南投,記者,媽媽,機車,警察,
93947,地方新聞,2011-08-02 03:44:59.797,23.9932872,120.9646866,UDN,中潭補丁公路 砸3千萬鋪新,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6499735,日月潭,立委,南投,記者,國道,遊客,觀光,
93986,地方新聞,2011-08-02 03:44:59.857,23.8537843,120.6775054,UDN,護士17年 張思欣改行當歌手,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6500104,工作,火車,台北,生活,南投,記者,畢業,腫瘤,醫院,護士,
93987,地方新聞,2011-08-02 03:44:59.857,23.9179637,120.6775054,UDN,萬靈祠拜好兄弟 省主席開香,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6499739,立委,行政院,志工,南投,記者,補助,
93990,地方新聞,2011-08-02 03:44:59.873,23.9609981,120.9718638,UDN,陳綢阿嬤坐車 陪少年單車環半島,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6500097,公益,少年,台東,台南,台灣,志工,垃圾,社工,花蓮,南投,屏東,弱勢,記者,高雄,基金,單車,雲林,募款,嘉義,彰化,學生,騎士,騎車,
94154,焦點要聞,2011-08-02 04:44:59.590,23.9609981,120.9718638,UDN,蔡說一旦執政 會向原民道歉,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6500203,人權,加拿大,台灣,失業,失業率,民宿,民進黨,生活,歧視,保育,南投,英文,原住民,記者,國民黨,就業,傷害,道歉,演講,蔡英文,澳洲,總統,聯合國,黨主席,
94170,焦點要聞,2011-08-02 04:44:59.623,23.9609981,120.9718638,UDN,勞動生命力／瓦歷斯‧貝林 原鄉農家樂,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6500247,大雨,公務員,日本,台北,民進黨,行政院,卸任,南投,英文,記者,媽媽,經濟,農民,蔡英文,黨主席,
94183,社會新聞,2011-08-02 04:44:59.687,23.630124,120.844152,UDN,信義中毒案 警助喪葬費,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6500127,中毒,台北,死亡,南投,捐款,記者,
95632,財經股市,2011-08-03 03:45:00.000,23.9609981,120.9718638,UDN,稅務快訊／營業稅法講習 南投5日登場,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6502230,南投,國稅局,經濟,
95689,醫療保健,2011-08-03 03:45:00.420,23.9179637,120.6775054,UDN,劈腿事件／花心不改的老公,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6501723,大學,女孩,手機,外遇,交往,老公,老闆,南投,約會,高雄,婚外情,婚姻,畢業,飯店,劈腿,壓力,離婚,
95826,政治新聞,2011-08-03 04:44:59.623,23.9609981,120.9718638,UDN,瓦歷斯．貝林 代表親民黨參選,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6502590,民進黨,立委,立法院,行政院,宋楚瑜,南投,英文,原住民,記者,國民黨,蔡英文,親民黨,黨主席,
95856,地方新聞,2011-08-03 04:44:59.780,24.0564429,120.8728615,UDN,農莊七里香成林 遊客驚豔賞蟬鳴,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6502522,主人,民宿,南投,記者,農藥,遊客,遊戲,
96805,社會新聞,2011-08-03 15:44:59.700,23.9058666,120.7809676,UDN,雙胞胎暴斃案 檢體最速件送驗,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6503378,命案,南投,研究,記者,晚報,暴斃,檢察官,雙胞胎,
97427,地方新聞,2011-08-04 03:44:59.780,23.9609981,120.9718638,UDN,會動的清明上河圖 婦聯會讚嘆,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6504230,上海,中國,出國,台北,生活,交通,兩岸,南投,展覽,記者,捷運,閱讀,
98228,社會新聞,2011-08-04 11:44:59.670,23.6973495,120.8786026,UDN,黑金鋼蓮霧熟了 小偷也來了,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6504704,小偷,水果,南投,屏東,記者,偷竊,農產,農產品,
98562,醫療保健,2011-08-04 15:45:00.500,23.9933816,120.7234992,UDN,南投縣3兄妹腸病毒 1死,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6505663,女嬰,夫妻,死亡,男嬰,南投,記者,晚報,腸病毒,醫生,醫院,
99037,地方新聞,2011-08-05 03:44:59.780,24.0213745,121.1252135,UDN,搶救仁愛鄉托 還差2000多萬,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6506710,元旦,幼兒園,南投,消防,記者,教育,鄉民,補助,違建,
99104,醫療保健,2011-08-05 03:45:00.390,23.712201,120.6890055,UDN,7月男嬰猝死 南投腸病毒首例,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6507151,小孩,母親,死亡,男童,男嬰,南投,記者,猝死,感冒,腸病毒,醫師,醫院,
99237,地方新聞,2011-08-05 04:44:59.857,23.9055076,120.6772949,UDN,換工旅遊 牧師領7生闖中投,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6507142,下體,工作,中和,公園,文化,台中,台中市,南投,旅行,旅遊,記者,國小,淡水,颱風,學生,
100692,地方新聞,2011-08-06 03:44:59.857,23.9932872,120.9646866,UDN,埔里養蜂產銷班 評鑑特等,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6509283,台灣,生態,南投,消費,記者,創意,創業,農業,
100694,地方新聞,2011-08-06 03:44:59.857,23.8249645,120.8025113,UDN,集集鎮長補選 藍3人鬩牆,http://forum.udn.com/forum/NewsLetter/NewsPreview?NewsID=6509487,同志,投票,里長,南投,消防,記者,國民黨,補選,
